taskCaseId,activity,timestamp,actor,object
INV-100825,Excel: Copy Amount,2026-02-25T11:20:13.000Z,Nina Petrova,INV-100825
INV-100825,Switch to Chrome,2026-02-25T11:20:17.000Z,Nina Petrova,INV-100825
INV-100825,Chrome: Paste Vendor,2026-02-25T11:20:21.000Z,Nina Petrova,INV-100825
INV-100825,Chrome: Paste Amount,2026-02-25T11:20:26.000Z,Nina Petrova,INV-100825
INV-100825,Chrome: Validate,2026-02-25T11:20:32.000Z,Nina Petrova,INV-100825
INV-100825,Chrome: Submit,2026-02-25T11:20:38.000Z,Nina Petrova,INV-100825
INV-100826,Open Excel,2026-02-25T11:40:28.000Z,Priya Nadella,INV-100826
INV-100826,Excel: Copy Vendor,2026-02-25T11:40:35.000Z,Priya Nadella,INV-100826
INV-100826,Excel: Copy Amount,2026-02-25T11:40:41.000Z,Priya Nadella,INV-100826
INV-100826,Switch to Chrome,2026-02-25T11:40:45.000Z,Priya Nadella,INV-100826
INV-100826,Chrome: Paste Vendor,2026-02-25T11:40:49.000Z,Priya Nadella,INV-100826
INV-100826,Chrome: Paste Amount,2026-02-25T11:40:54.000Z,Priya Nadella,INV-100826
INV-100826,Chrome: Validate,2026-02-25T11:41:00.000Z,Priya Nadella,INV-100826
INV-100826,Chrome: Submit,2026-02-25T11:41:06.000Z,Priya Nadella,INV-100826
INV-100827,Open Excel,2026-02-25T12:03:56.000Z,Sam Turner,INV-100827
INV-100827,Excel: Copy Vendor,2026-02-25T12:04:03.000Z,Sam Turner,INV-100827
INV-100827,Excel: Copy Amount,2026-02-25T12:04:09.000Z,Sam Turner,INV-100827
INV-100827,Switch to Chrome,2026-02-25T12:04:13.000Z,Sam Turner,INV-100827
INV-100827,Chrome: Paste Vendor,2026-02-25T12:04:17.000Z,Sam Turner,INV-100827
INV-100827,Chrome: Paste Amount,2026-02-25T12:04:22.000Z,Sam Turner,INV-100827
INV-100827,Chrome: Validate,2026-02-25T12:04:28.000Z,Sam Turner,INV-100827
INV-100827,Chrome: Submit,2026-02-25T12:04:34.000Z,Sam Turner,INV-100827
INV-100828,Open Excel,2026-02-25T12:27:25.000Z,Lee Okafor,INV-100828
INV-100828,Excel: Copy Vendor,2026-02-25T12:27:32.000Z,Lee Okafor,INV-100828
INV-100828,Excel: Copy Amount,2026-02-25T12:27:38.000Z,Lee Okafor,INV-100828
INV-100828,Switch to Chrome,2026-02-25T12:27:42.000Z,Lee Okafor,INV-100828
INV-100828,Chrome: Paste Vendor,2026-02-25T12:27:46.000Z,Lee Okafor,INV-100828
INV-100828,Chrome: Paste Amount,2026-02-25T12:27:51.000Z,Lee Okafor,INV-100828
INV-100828,Chrome: Validate,2026-02-25T12:27:57.000Z,Lee Okafor,INV-100828
INV-100828,Chrome: Submit,2026-02-25T12:28:03.000Z,Lee Okafor,INV-100828
INV-100829,Open Excel,2026-02-25T12:50:53.000Z,Maria Alvarez,INV-100829
INV-100829,Excel: Copy Vendor,2026-02-25T12:51:00.000Z,Maria Alvarez,INV-100829
INV-100829,Excel: Copy Amount,2026-02-25T12:51:06.000Z,Maria Alvarez,INV-100829
INV-100829,Switch to Chrome,2026-02-25T12:51:10.000Z,Maria Alvarez,INV-100829
INV-100829,Chrome: Paste Vendor,2026-02-25T12:51:14.000Z,Maria Alvarez,INV-100829
INV-100829,Chrome: Paste Amount,2026-02-25T12:51:19.000Z,Maria Alvarez,INV-100829
INV-100829,Chrome: Validate,2026-02-25T12:51:25.000Z,Maria Alvarez,INV-100829
INV-100829,Chrome: Submit,2026-02-25T12:51:31.000Z,Maria Alvarez,INV-100829
INV-100830,Open Excel,2026-02-25T13:14:22.000Z,Tom Becker,INV-100830
INV-100830,Excel: Copy Vendor,2026-02-25T13:14:29.000Z,Tom Becker,INV-100830
INV-100830,Excel: Copy Amount,2026-02-25T13:14:35.000Z,Tom Becker,INV-100830
INV-100830,Switch to Chrome,2026-02-25T13:14:39.000Z,Tom Becker,INV-100830
INV-100830,Chrome: Paste Vendor,2026-02-25T13:14:43.000Z,Tom Becker,INV-100830
INV-100830,Chrome: Paste Amount,2026-02-25T13:14:48.000Z,Tom Becker,INV-100830
INV-100830,Chrome: Validate,2026-02-25T13:14:54.000Z,Tom Becker,INV-100830
INV-100830,Chrome: Submit,2026-02-25T13:15:00.000Z,Tom Becker,INV-100830
INV-100831,Open Excel,2026-02-25T13:34:50.000Z,Aisha Khan,INV-100831
INV-100831,Excel: Copy Vendor,2026-02-25T13:34:57.000Z,Aisha Khan,INV-100831
INV-100831,Excel: Copy Amount,2026-02-25T13:35:03.000Z,Aisha Khan,INV-100831
INV-100831,Switch to Chrome,2026-02-25T13:35:07.000Z,Aisha Khan,INV-100831
INV-100831,Chrome: Paste Vendor,2026-02-25T13:35:11.000Z,Aisha Khan,INV-100831
INV-100831,Chrome: Paste Amount,2026-02-25T13:35:16.000Z,Aisha Khan,INV-100831
INV-100831,Chrome: Validate,2026-02-25T13:35:22.000Z,Aisha Khan,INV-100831
INV-100831,Chrome: Submit,2026-02-25T13:35:28.000Z,Aisha Khan,INV-100831
INV-100832,Open Excel,2026-02-25T13:58:19.000Z,Diego Santos,INV-100832
INV-100832,Excel: Copy Vendor,2026-02-25T13:58:26.000Z,Diego Santos,INV-100832
INV-100832,Excel: Copy Amount,2026-02-25T13:58:32.000Z,Diego Santos,INV-100832
INV-100832,Switch to Chrome,2026-02-25T13:58:36.000Z,Diego Santos,INV-100832
INV-100832,Chrome: Paste Vendor,2026-02-25T13:58:40.000Z,Diego Santos,INV-100832
INV-100832,Chrome: Paste Amount,2026-02-25T13:58:45.000Z,Diego Santos,INV-100832
INV-100832,Chrome: Validate,2026-02-25T13:58:51.000Z,Diego Santos,INV-100832
INV-100832,Chrome: Submit,2026-02-25T13:58:57.000Z,Diego Santos,INV-100832
INV-100833,Open Excel,2026-02-25T14:21:47.000Z,Nina Petrova,INV-100833
INV-100833,Excel: Copy Vendor,2026-02-25T14:21:54.000Z,Nina Petrova,INV-100833
INV-100833,Excel: Copy Amount,2026-02-25T14:22:00.000Z,Nina Petrova,INV-100833
INV-100833,Switch to Chrome,2026-02-25T14:22:04.000Z,Nina Petrova,INV-100833
INV-100833,Chrome: Paste Vendor,2026-02-25T14:22:08.000Z,Nina Petrova,INV-100833
INV-100833,Chrome: Paste Amount,2026-02-25T14:22:13.000Z,Nina Petrova,INV-100833
INV-100833,Chrome: Validate,2026-02-25T14:22:19.000Z,Nina Petrova,INV-100833
INV-100833,Chrome: Submit,2026-02-25T14:22:25.000Z,Nina Petrova,INV-100833
INV-100834,Open Excel,2026-02-25T14:45:15.000Z,Priya Nadella,INV-100834
INV-100834,Excel: Copy Vendor,2026-02-25T14:45:23.000Z,Priya Nadella,INV-100834
INV-100834,Switch to Chrome,2026-02-25T14:45:27.000Z,Priya Nadella,INV-100834
INV-100834,Chrome: Paste Vendor,2026-02-25T14:45:31.000Z,Priya Nadella,INV-100834
INV-100834,Switch to Excel,2026-02-25T14:45:37.000Z,Priya Nadella,INV-100834
INV-100834,Excel: Copy Amount,2026-02-25T14:45:42.000Z,Priya Nadella,INV-100834
INV-100834,Switch to Chrome,2026-02-25T14:45:46.000Z,Priya Nadella,INV-100834
INV-100834,Chrome: Paste Amount,2026-02-25T14:45:50.000Z,Priya Nadella,INV-100834
INV-100834,Chrome: Validate,2026-02-25T14:45:56.000Z,Priya Nadella,INV-100834
INV-100834,Chrome: Submit,2026-02-25T14:46:02.000Z,Priya Nadella,INV-100834
INV-100835,Open Excel,2026-02-25T15:05:44.000Z,Sam Turner,INV-100835
INV-100835,Excel: Copy Vendor,2026-02-25T15:05:52.000Z,Sam Turner,INV-100835
INV-100835,Switch to Chrome,2026-02-25T15:05:56.000Z,Sam Turner,INV-100835
INV-100835,Chrome: Paste Vendor,2026-02-25T15:06:00.000Z,Sam Turner,INV-100835
INV-100835,Switch to Excel,2026-02-25T15:06:06.000Z,Sam Turner,INV-100835
INV-100835,Excel: Copy Amount,2026-02-25T15:06:11.000Z,Sam Turner,INV-100835
INV-100835,Switch to Chrome,2026-02-25T15:06:15.000Z,Sam Turner,INV-100835
INV-100835,Chrome: Paste Amount,2026-02-25T15:06:19.000Z,Sam Turner,INV-100835
INV-100835,Chrome: Validate,2026-02-25T15:06:25.000Z,Sam Turner,INV-100835
INV-100835,Chrome: Submit,2026-02-25T15:06:31.000Z,Sam Turner,INV-100835
INV-100836,Open Excel,2026-02-25T15:29:12.000Z,Lee Okafor,INV-100836
INV-100836,Excel: Copy Vendor,2026-02-25T15:29:20.000Z,Lee Okafor,INV-100836
INV-100836,Switch to Chrome,2026-02-25T15:29:24.000Z,Lee Okafor,INV-100836
INV-100836,Chrome: Paste Vendor,2026-02-25T15:29:28.000Z,Lee Okafor,INV-100836
INV-100836,Switch to Excel,2026-02-25T15:29:34.000Z,Lee Okafor,INV-100836
INV-100836,Excel: Copy Amount,2026-02-25T15:29:39.000Z,Lee Okafor,INV-100836
INV-100836,Switch to Chrome,2026-02-25T15:29:43.000Z,Lee Okafor,INV-100836
INV-100836,Chrome: Paste Amount,2026-02-25T15:29:47.000Z,Lee Okafor,INV-100836
INV-100836,Chrome: Validate,2026-02-25T15:29:53.000Z,Lee Okafor,INV-100836
INV-100836,Chrome: Submit,2026-02-25T15:29:59.000Z,Lee Okafor,INV-100836
INV-100837,Open Excel,2026-02-25T15:52:41.000Z,Maria Alvarez,INV-100837
INV-100837,Excel: Copy Vendor,2026-02-25T15:52:49.000Z,Maria Alvarez,INV-100837
INV-100837,Switch to Chrome,2026-02-25T15:52:53.000Z,Maria Alvarez,INV-100837
INV-100837,Chrome: Paste Vendor,2026-02-25T15:52:57.000Z,Maria Alvarez,INV-100837
INV-100837,Switch to Excel,2026-02-25T15:53:03.000Z,Maria Alvarez,INV-100837
INV-100837,Excel: Copy Amount,2026-02-25T15:53:08.000Z,Maria Alvarez,INV-100837
INV-100837,Switch to Chrome,2026-02-25T15:53:12.000Z,Maria Alvarez,INV-100837
INV-100837,Chrome: Paste Amount,2026-02-25T15:53:16.000Z,Maria Alvarez,INV-100837
INV-100837,Chrome: Validate,2026-02-25T15:53:22.000Z,Maria Alvarez,INV-100837
INV-100837,Chrome: Submit,2026-02-25T15:53:28.000Z,Maria Alvarez,INV-100837
INV-100838,Open Excel,2026-02-25T16:16:09.000Z,Tom Becker,INV-100838
INV-100838,Excel: Copy Vendor,2026-02-25T16:16:17.000Z,Tom Becker,INV-100838
INV-100838,Switch to Chrome,2026-02-25T16:16:21.000Z,Tom Becker,INV-100838
INV-100838,Chrome: Paste Vendor,2026-02-25T16:16:25.000Z,Tom Becker,INV-100838
INV-100838,Switch to Excel,2026-02-25T16:16:31.000Z,Tom Becker,INV-100838
INV-100838,Excel: Copy Amount,2026-02-25T16:16:36.000Z,Tom Becker,INV-100838
INV-100838,Switch to Chrome,2026-02-25T16:16:40.000Z,Tom Becker,INV-100838
INV-100838,Chrome: Paste Amount,2026-02-25T16:16:44.000Z,Tom Becker,INV-100838
INV-100838,Chrome: Validate,2026-02-25T16:16:50.000Z,Tom Becker,INV-100838
INV-100838,Chrome: Submit,2026-02-25T16:16:56.000Z,Tom Becker,INV-100838
INV-100839,Open Excel,2026-02-25T16:39:38.000Z,Aisha Khan,INV-100839
INV-100839,Excel: Copy Vendor,2026-02-25T16:39:46.000Z,Aisha Khan,INV-100839
INV-100839,Switch to Chrome,2026-02-25T16:39:50.000Z,Aisha Khan,INV-100839
INV-100839,Chrome: Paste Vendor,2026-02-25T16:39:54.000Z,Aisha Khan,INV-100839
INV-100839,Switch to Excel,2026-02-25T16:40:00.000Z,Aisha Khan,INV-100839
INV-100839,Excel: Copy Amount,2026-02-25T16:40:05.000Z,Aisha Khan,INV-100839
INV-100839,Switch to Chrome,2026-02-25T16:40:09.000Z,Aisha Khan,INV-100839
INV-100839,Chrome: Paste Amount,2026-02-25T16:40:13.000Z,Aisha Khan,INV-100839
INV-100839,Chrome: Validate,2026-02-25T16:40:19.000Z,Aisha Khan,INV-100839
INV-100839,Switch to Excel,2026-02-25T16:40:27.000Z,Aisha Khan,INV-100839
INV-100839,Excel: Copy Amount,2026-02-25T16:40:33.000Z,Aisha Khan,INV-100839
INV-100839,Switch to Chrome,2026-02-25T16:40:37.000Z,Aisha Khan,INV-100839
INV-100839,Chrome: Paste Amount,2026-02-25T16:40:42.000Z,Aisha Khan,INV-100839
INV-100839,Chrome: Validate,2026-02-25T16:40:49.000Z,Aisha Khan,INV-100839
INV-100839,Chrome: Submit,2026-02-25T16:40:55.000Z,Aisha Khan,INV-100839
INV-100840,Open Excel,2026-02-26T09:00:06.000Z,Diego Santos,INV-100840
INV-100840,Excel: Copy Vendor,2026-02-26T09:00:14.000Z,Diego Santos,INV-100840
INV-100840,Switch to Chrome,2026-02-26T09:00:18.000Z,Diego Santos,INV-100840
INV-100840,Chrome: Paste Vendor,2026-02-26T09:00:22.000Z,Diego Santos,INV-100840
INV-100840,Switch to Excel,2026-02-26T09:00:28.000Z,Diego Santos,INV-100840
INV-100840,Excel: Copy Amount,2026-02-26T09:00:33.000Z,Diego Santos,INV-100840
INV-100840,Switch to Chrome,2026-02-26T09:00:37.000Z,Diego Santos,INV-100840
INV-100840,Chrome: Paste Amount,2026-02-26T09:00:41.000Z,Diego Santos,INV-100840
INV-100840,Chrome: Validate,2026-02-26T09:00:47.000Z,Diego Santos,INV-100840
INV-100840,Switch to Excel,2026-02-26T09:00:55.000Z,Diego Santos,INV-100840
INV-100840,Excel: Copy Amount,2026-02-26T09:01:01.000Z,Diego Santos,INV-100840
INV-100840,Switch to Chrome,2026-02-26T09:01:05.000Z,Diego Santos,INV-100840
INV-100840,Chrome: Paste Amount,2026-02-26T09:01:10.000Z,Diego Santos,INV-100840
INV-100840,Chrome: Validate,2026-02-26T09:01:17.000Z,Diego Santos,INV-100840
INV-100840,Chrome: Submit,2026-02-26T09:01:23.000Z,Diego Santos,INV-100840
INV-100841,Open Excel,2026-02-26T09:23:34.000Z,Nina Petrova,INV-100841
INV-100841,Excel: Copy Vendor,2026-02-26T09:23:42.000Z,Nina Petrova,INV-100841
INV-100841,Switch to Chrome,2026-02-26T09:23:46.000Z,Nina Petrova,INV-100841
INV-100841,Chrome: Paste Vendor,2026-02-26T09:23:50.000Z,Nina Petrova,INV-100841
INV-100841,Switch to Excel,2026-02-26T09:23:56.000Z,Nina Petrova,INV-100841
INV-100841,Excel: Copy Amount,2026-02-26T09:24:01.000Z,Nina Petrova,INV-100841
INV-100841,Switch to Chrome,2026-02-26T09:24:05.000Z,Nina Petrova,INV-100841
INV-100841,Chrome: Paste Amount,2026-02-26T09:24:09.000Z,Nina Petrova,INV-100841
INV-100841,Chrome: Validate,2026-02-26T09:24:15.000Z,Nina Petrova,INV-100841
INV-100841,Switch to Excel,2026-02-26T09:24:23.000Z,Nina Petrova,INV-100841
INV-100841,Excel: Copy Amount,2026-02-26T09:24:29.000Z,Nina Petrova,INV-100841
INV-100841,Switch to Chrome,2026-02-26T09:24:33.000Z,Nina Petrova,INV-100841
INV-100841,Chrome: Paste Amount,2026-02-26T09:24:38.000Z,Nina Petrova,INV-100841
INV-100841,Chrome: Validate,2026-02-26T09:24:45.000Z,Nina Petrova,INV-100841
INV-100841,Chrome: Submit,2026-02-26T09:24:51.000Z,Nina Petrova,INV-100841
INV-100842,Open Excel,2026-02-26T09:47:03.000Z,Priya Nadella,INV-100842
INV-100842,Excel: Copy Vendor,2026-02-26T09:47:10.000Z,Priya Nadella,INV-100842
INV-100842,Excel: Copy Amount,2026-02-26T09:47:16.000Z,Priya Nadella,INV-100842
INV-100842,Switch to Chrome,2026-02-26T09:47:20.000Z,Priya Nadella,INV-100842
INV-100842,Chrome: Paste Vendor,2026-02-26T09:47:24.000Z,Priya Nadella,INV-100842
INV-100842,Chrome: Paste Amount,2026-02-26T09:47:29.000Z,Priya Nadella,INV-100842
INV-100842,Chrome: Validate,2026-02-26T09:47:35.000Z,Priya Nadella,INV-100842
INV-100842,Chrome: Submit,2026-02-26T09:47:41.000Z,Priya Nadella,INV-100842
INV-100843,Open Excel,2026-02-26T10:10:31.000Z,Sam Turner,INV-100843
INV-100843,Excel: Copy Vendor,2026-02-26T10:10:38.000Z,Sam Turner,INV-100843
INV-100843,Excel: Copy Amount,2026-02-26T10:10:44.000Z,Sam Turner,INV-100843
INV-100843,Switch to Chrome,2026-02-26T10:10:48.000Z,Sam Turner,INV-100843
INV-100843,Chrome: Paste Vendor,2026-02-26T10:10:52.000Z,Sam Turner,INV-100843
INV-100843,Chrome: Paste Amount,2026-02-26T10:10:57.000Z,Sam Turner,INV-100843
INV-100843,Chrome: Validate,2026-02-26T10:11:03.000Z,Sam Turner,INV-100843
INV-100843,Chrome: Submit,2026-02-26T10:11:09.000Z,Sam Turner,INV-100843
INV-100844,Open Excel,2026-02-26T10:34:00.000Z,Lee Okafor,INV-100844
INV-100844,Excel: Copy Vendor,2026-02-26T10:34:07.000Z,Lee Okafor,INV-100844
INV-100844,Excel: Copy Amount,2026-02-26T10:34:13.000Z,Lee Okafor,INV-100844
INV-100844,Switch to Chrome,2026-02-26T10:34:17.000Z,Lee Okafor,INV-100844
INV-100844,Chrome: Paste Vendor,2026-02-26T10:34:21.000Z,Lee Okafor,INV-100844
INV-100844,Chrome: Paste Amount,2026-02-26T10:34:26.000Z,Lee Okafor,INV-100844
INV-100844,Chrome: Validate,2026-02-26T10:34:32.000Z,Lee Okafor,INV-100844
INV-100844,Chrome: Submit,2026-02-26T10:34:38.000Z,Lee Okafor,INV-100844
INV-100845,Open Excel,2026-02-26T10:54:28.000Z,Maria Alvarez,INV-100845
INV-100845,Excel: Copy Vendor,2026-02-26T10:54:35.000Z,Maria Alvarez,INV-100845
INV-100845,Excel: Copy Amount,2026-02-26T10:54:41.000Z,Maria Alvarez,INV-100845
INV-100845,Switch to Chrome,2026-02-26T10:54:45.000Z,Maria Alvarez,INV-100845
INV-100845,Chrome: Paste Vendor,2026-02-26T10:54:49.000Z,Maria Alvarez,INV-100845
INV-100845,Chrome: Paste Amount,2026-02-26T10:54:54.000Z,Maria Alvarez,INV-100845
INV-100845,Chrome: Validate,2026-02-26T10:55:00.000Z,Maria Alvarez,INV-100845
INV-100845,Chrome: Submit,2026-02-26T10:55:06.000Z,Maria Alvarez,INV-100845
INV-100846,Open Excel,2026-02-26T11:17:57.000Z,Tom Becker,INV-100846
INV-100846,Excel: Copy Vendor,2026-02-26T11:18:04.000Z,Tom Becker,INV-100846
INV-100846,Excel: Copy Amount,2026-02-26T11:18:10.000Z,Tom Becker,INV-100846
INV-100846,Switch to Chrome,2026-02-26T11:18:14.000Z,Tom Becker,INV-100846
INV-100846,Chrome: Paste Vendor,2026-02-26T11:18:18.000Z,Tom Becker,INV-100846
INV-100846,Chrome: Paste Amount,2026-02-26T11:18:23.000Z,Tom Becker,INV-100846
INV-100846,Chrome: Validate,2026-02-26T11:18:29.000Z,Tom Becker,INV-100846
INV-100846,Chrome: Submit,2026-02-26T11:18:35.000Z,Tom Becker,INV-100846
INV-100847,Open Excel,2026-02-26T11:41:25.000Z,Aisha Khan,INV-100847
INV-100847,Excel: Copy Vendor,2026-02-26T11:41:32.000Z,Aisha Khan,INV-100847
INV-100847,Excel: Copy Amount,2026-02-26T11:41:38.000Z,Aisha Khan,INV-100847
INV-100847,Switch to Chrome,2026-02-26T11:41:42.000Z,Aisha Khan,INV-100847
INV-100847,Chrome: Paste Vendor,2026-02-26T11:41:46.000Z,Aisha Khan,INV-100847
INV-100847,Chrome: Paste Amount,2026-02-26T11:41:51.000Z,Aisha Khan,INV-100847
INV-100847,Chrome: Validate,2026-02-26T11:41:57.000Z,Aisha Khan,INV-100847
INV-100847,Chrome: Submit,2026-02-26T11:42:03.000Z,Aisha Khan,INV-100847
INV-100848,Open Excel,2026-02-26T12:04:53.000Z,Diego Santos,INV-100848
INV-100848,Excel: Copy Vendor,2026-02-26T12:05:00.000Z,Diego Santos,INV-100848
INV-100848,Excel: Copy Amount,2026-02-26T12:05:06.000Z,Diego Santos,INV-100848
INV-100848,Switch to Chrome,2026-02-26T12:05:10.000Z,Diego Santos,INV-100848
INV-100848,Chrome: Paste Vendor,2026-02-26T12:05:14.000Z,Diego Santos,INV-100848
INV-100848,Chrome: Paste Amount,2026-02-26T12:05:19.000Z,Diego Santos,INV-100848
INV-100848,Chrome: Validate,2026-02-26T12:05:25.000Z,Diego Santos,INV-100848
INV-100848,Chrome: Submit,2026-02-26T12:05:31.000Z,Diego Santos,INV-100848
INV-100849,Open Excel,2026-02-26T12:28:22.000Z,Nina Petrova,INV-100849
INV-100849,Excel: Copy Vendor,2026-02-26T12:28:29.000Z,Nina Petrova,INV-100849
INV-100849,Excel: Copy Amount,2026-02-26T12:28:35.000Z,Nina Petrova,INV-100849
INV-100849,Switch to Chrome,2026-02-26T12:28:39.000Z,Nina Petrova,INV-100849
INV-100849,Chrome: Paste Vendor,2026-02-26T12:28:43.000Z,Nina Petrova,INV-100849
INV-100849,Chrome: Paste Amount,2026-02-26T12:28:48.000Z,Nina Petrova,INV-100849
INV-100849,Chrome: Validate,2026-02-26T12:28:54.000Z,Nina Petrova,INV-100849
INV-100849,Chrome: Submit,2026-02-26T12:29:00.000Z,Nina Petrova,INV-100849
INV-100850,Open Excel,2026-02-26T12:48:50.000Z,Priya Nadella,INV-100850
INV-100850,Excel: Copy Vendor,2026-02-26T12:48:57.000Z,Priya Nadella,INV-100850
INV-100850,Excel: Copy Amount,2026-02-26T12:49:03.000Z,Priya Nadella,INV-100850
INV-100850,Switch to Chrome,2026-02-26T12:49:07.000Z,Priya Nadella,INV-100850
INV-100850,Chrome: Paste Vendor,2026-02-26T12:49:11.000Z,Priya Nadella,INV-100850
INV-100850,Chrome: Paste Amount,2026-02-26T12:49:16.000Z,Priya Nadella,INV-100850
INV-100850,Chrome: Validate,2026-02-26T12:49:22.000Z,Priya Nadella,INV-100850
INV-100850,Chrome: Submit,2026-02-26T12:49:28.000Z,Priya Nadella,INV-100850
INV-100851,Open Excel,2026-02-26T13:12:19.000Z,Sam Turner,INV-100851
INV-100851,Excel: Copy Vendor,2026-02-26T13:12:26.000Z,Sam Turner,INV-100851
INV-100851,Excel: Copy Amount,2026-02-26T13:12:32.000Z,Sam Turner,INV-100851
INV-100851,Switch to Chrome,2026-02-26T13:12:36.000Z,Sam Turner,INV-100851
INV-100851,Chrome: Paste Vendor,2026-02-26T13:12:40.000Z,Sam Turner,INV-100851
INV-100851,Chrome: Paste Amount,2026-02-26T13:12:45.000Z,Sam Turner,INV-100851
INV-100851,Chrome: Validate,2026-02-26T13:12:51.000Z,Sam Turner,INV-100851
INV-100851,Chrome: Submit,2026-02-26T13:12:57.000Z,Sam Turner,INV-100851
INV-100852,Open Excel,2026-02-26T13:35:47.000Z,Lee Okafor,INV-100852
INV-100852,Excel: Copy Vendor,2026-02-26T13:35:54.000Z,Lee Okafor,INV-100852
INV-100852,Excel: Copy Amount,2026-02-26T13:36:00.000Z,Lee Okafor,INV-100852
INV-100852,Switch to Chrome,2026-02-26T13:36:04.000Z,Lee Okafor,INV-100852
INV-100852,Chrome: Paste Vendor,2026-02-26T13:36:08.000Z,Lee Okafor,INV-100852
INV-100852,Chrome: Paste Amount,2026-02-26T13:36:13.000Z,Lee Okafor,INV-100852
INV-100852,Chrome: Validate,2026-02-26T13:36:19.000Z,Lee Okafor,INV-100852
INV-100852,Chrome: Submit,2026-02-26T13:36:25.000Z,Lee Okafor,INV-100852
INV-100853,Open Excel,2026-02-26T13:59:16.000Z,Maria Alvarez,INV-100853
INV-100853,Excel: Copy Vendor,2026-02-26T13:59:23.000Z,Maria Alvarez,INV-100853
INV-100853,Excel: Copy Amount,2026-02-26T13:59:29.000Z,Maria Alvarez,INV-100853
INV-100853,Switch to Chrome,2026-02-26T13:59:33.000Z,Maria Alvarez,INV-100853
INV-100853,Chrome: Paste Vendor,2026-02-26T13:59:37.000Z,Maria Alvarez,INV-100853
INV-100853,Chrome: Paste Amount,2026-02-26T13:59:42.000Z,Maria Alvarez,INV-100853
INV-100853,Chrome: Validate,2026-02-26T13:59:48.000Z,Maria Alvarez,INV-100853
INV-100853,Chrome: Submit,2026-02-26T13:59:54.000Z,Maria Alvarez,INV-100853
INV-100854,Open Excel,2026-02-26T14:22:44.000Z,Tom Becker,INV-100854
INV-100854,Excel: Copy Vendor,2026-02-26T14:22:52.000Z,Tom Becker,INV-100854
INV-100854,Switch to Chrome,2026-02-26T14:22:56.000Z,Tom Becker,INV-100854
INV-100854,Chrome: Paste Vendor,2026-02-26T14:23:00.000Z,Tom Becker,INV-100854
INV-100854,Switch to Excel,2026-02-26T14:23:06.000Z,Tom Becker,INV-100854
INV-100854,Excel: Copy Amount,2026-02-26T14:23:11.000Z,Tom Becker,INV-100854
INV-100854,Switch to Chrome,2026-02-26T14:23:15.000Z,Tom Becker,INV-100854
INV-100854,Chrome: Paste Amount,2026-02-26T14:23:19.000Z,Tom Becker,INV-100854
INV-100854,Chrome: Validate,2026-02-26T14:23:25.000Z,Tom Becker,INV-100854
INV-100854,Chrome: Submit,2026-02-26T14:23:31.000Z,Tom Becker,INV-100854
INV-100855,Open Excel,2026-02-26T14:43:12.000Z,Aisha Khan,INV-100855
INV-100855,Excel: Copy Vendor,2026-02-26T14:43:20.000Z,Aisha Khan,INV-100855
INV-100855,Switch to Chrome,2026-02-26T14:43:24.000Z,Aisha Khan,INV-100855
INV-100855,Chrome: Paste Vendor,2026-02-26T14:43:28.000Z,Aisha Khan,INV-100855
INV-100855,Switch to Excel,2026-02-26T14:43:34.000Z,Aisha Khan,INV-100855
INV-100855,Excel: Copy Amount,2026-02-26T14:43:39.000Z,Aisha Khan,INV-100855
INV-100855,Switch to Chrome,2026-02-26T14:43:43.000Z,Aisha Khan,INV-100855
INV-100855,Chrome: Paste Amount,2026-02-26T14:43:47.000Z,Aisha Khan,INV-100855
INV-100855,Chrome: Validate,2026-02-26T14:43:53.000Z,Aisha Khan,INV-100855
INV-100855,Chrome: Submit,2026-02-26T14:43:59.000Z,Aisha Khan,INV-100855
INV-100856,Open Excel,2026-02-26T15:06:41.000Z,Diego Santos,INV-100856
INV-100856,Excel: Copy Vendor,2026-02-26T15:06:49.000Z,Diego Santos,INV-100856
INV-100856,Switch to Chrome,2026-02-26T15:06:53.000Z,Diego Santos,INV-100856
INV-100856,Chrome: Paste Vendor,2026-02-26T15:06:57.000Z,Diego Santos,INV-100856
INV-100856,Switch to Excel,2026-02-26T15:07:03.000Z,Diego Santos,INV-100856
INV-100856,Excel: Copy Amount,2026-02-26T15:07:08.000Z,Diego Santos,INV-100856
INV-100856,Switch to Chrome,2026-02-26T15:07:12.000Z,Diego Santos,INV-100856
